sequence_id,prediction,confidence
sco_43166at7157_Anopheles_gambiae_str._PEST,sco43166at7157,1.0
sco_4319at7157_Anopheles_gambiae_str._PEST,sco4319at7157,1.0
sco_43205at7157_Anopheles_gambiae_str._PEST,sco43205at7157,1.0
sco_43209at7157_Anopheles_gambiae_str._PEST,sco43209at7157,1.0
sco_43230at7157_Anopheles_gambiae_str._PEST,sco43230at7157,1.0
sco_43235at7157_Anopheles_gambiae_str._PEST,sco43235at7157,1.0
sco_43236at7157_Anopheles_gambiae_str._PEST,sco43236at7157,1.0
sco_4323at7157_Anopheles_gambiae_str._PEST,sco4323at7157,1.0
sco_43242at7157_Anopheles_gambiae_str._PEST,sco43242at7157,1.0
sco_43251at7157_Anopheles_gambiae_str._PEST,sco43251at7157,1.0
sco_43252at7157_Anopheles_gambiae_str._PEST,sco43252at7157,1.0
sco_43258at7157_Anopheles_gambiae_str._PEST,sco43258at7157,1.0
sco_43259at7157_Anopheles_gambiae_str._PEST,sco43259at7157,1.0
sco_43261at7157_Anopheles_gambiae_str._PEST,sco43261at7157,1.0
sco_43284at7157_Anopheles_gambiae_str._PEST,sco43284at7157,1.0
sco_43286at7157_Anopheles_gambiae_str._PEST,sco43286at7157,1.0
sco_43297at7157_Anopheles_gambiae_str._PEST,sco43297at7157,1.0
sco_43298at7157_Anopheles_gambiae_str._PEST,sco43298at7157,1.0
sco_43300at7157_Anopheles_gambiae_str._PEST,sco43300at7157,1.0
sco_43301at7157_Anopheles_gambiae_str._PEST,sco43301at7157,1.0
sco_43302at7157_Anopheles_gambiae_str._PEST,sco43302at7157,1.0
sco_43303at7157_Anopheles_gambiae_str._PEST,sco43303at7157,1.0
sco_43309at7157_Anopheles_gambiae_str._PEST,sco43309at7157,1.0
sco_43317at7157_Anopheles_gambiae_str._PEST,sco43317at7157,1.0
sco_43322at7157_Anopheles_gambiae_str._PEST,sco43322at7157,1.0
sco_43330at7157_Anopheles_gambiae_str._PEST,sco43330at7157,1.0
sco_43331at7157_Anopheles_gambiae_str._PEST,sco43331at7157,1.0
sco_43342at7157_Anopheles_gambiae_str._PEST,sco43342at7157,1.0
sco_43343at7157_Anopheles_gambiae_str._PEST,sco43343at7157,1.0
sco_43349at7157_Anopheles_gambiae_str._PEST,sco43349at7157,1.0
sco_43358at7157_Anopheles_gambiae_str._PEST,sco43358at7157,1.0
sco_43377at7157_Anopheles_gambiae_str._PEST,sco43377at7157,1.0
sco_43378at7157_Anopheles_gambiae_str._PEST,sco43378at7157,1.0
sco_43381at7157_Anopheles_gambiae_str._PEST,sco43381at7157,1.0
sco_43382at7157_Anopheles_gambiae_str._PEST,sco43382at7157,1.0
sco_43383at7157_Anopheles_gambiae_str._PEST,sco43383at7157,1.0
sco_4338at7157_Anopheles_gambiae_str._PEST,sco4338at7157,1.0
sco_43391at7157_Anopheles_gambiae_str._PEST,sco43391at7157,1.0
sco_43392at7157_Anopheles_gambiae_str._PEST,sco43392at7157,1.0
sco_43394at7157_Anopheles_gambiae_str._PEST,sco43394at7157,1.0
sco_43398at7157_Anopheles_gambiae_str._PEST,sco43398at7157,1.0
sco_43400at7157_Anopheles_gambiae_str._PEST,sco43400at7157,1.0
sco_43406at7157_Anopheles_gambiae_str._PEST,sco43406at7157,1.0
sco_43410at7157_Anopheles_gambiae_str._PEST,sco43410at7157,1.0
sco_43411at7157_Anopheles_gambiae_str._PEST,sco43411at7157,1.0
sco_43417at7157_Anopheles_gambiae_str._PEST,sco43417at7157,1.0
sco_43418at7157_Anopheles_gambiae_str._PEST,sco43418at7157,1.0
sco_43424at7157_Anopheles_gambiae_str._PEST,sco43424at7157,1.0
sco_43427at7157_Anopheles_gambiae_str._PEST,sco43427at7157,1.0
sco_43434at7157_Anopheles_gambiae_str._PEST,sco43434at7157,1.0
sco_43450at7157_Anopheles_gambiae_str._PEST,sco43450at7157,1.0
sco_43456at7157_Anopheles_gambiae_str._PEST,sco43456at7157,1.0
sco_43461at7157_Anopheles_gambiae_str._PEST,sco43461at7157,1.0
sco_43463at7157_Anopheles_gambiae_str._PEST,sco43463at7157,1.0
sco_43464at7157_Anopheles_gambiae_str._PEST,sco43464at7157,1.0
sco_4346at7157_Anopheles_gambiae_str._PEST,sco4346at7157,1.0
sco_43485at7157_Anopheles_gambiae_str._PEST,sco43485at7157,1.0
sco_43488at7157_Anopheles_gambiae_str._PEST,sco43488at7157,1.0
sco_43498at7157_Anopheles_gambiae_str._PEST,sco43498at7157,1.0
sco_434at7157_Anopheles_gambiae_str._PEST,sco434at7157,1.0
sco_43500at7157_Anopheles_gambiae_str._PEST,sco43500at7157,1.0
sco_43507at7157_Anopheles_gambiae_str._PEST,sco43507at7157,1.0
sco_43511at7157_Anopheles_gambiae_str._PEST,sco43511at7157,1.0
sco_43513at7157_Anopheles_gambiae_str._PEST,sco43513at7157,1.0
sco_43514at7157_Anopheles_gambiae_str._PEST,sco43514at7157,1.0
sco_43516at7157_Anopheles_gambiae_str._PEST,sco43516at7157,1.0
sco_43518at7157_Anopheles_gambiae_str._PEST,sco43518at7157,1.0
sco_43522at7157_Anopheles_gambiae_str._PEST,sco43522at7157,1.0
sco_43525at7157_Anopheles_gambiae_str._PEST,sco43525at7157,1.0
sco_43537at7157_Anopheles_gambiae_str._PEST,sco43537at7157,1.0
sco_43542at7157_Anopheles_gambiae_str._PEST,sco43542at7157,1.0
sco_43552at7157_Anopheles_gambiae_str._PEST,sco43552at7157,1.0
sco_43556at7157_Anopheles_gambiae_str._PEST,sco43556at7157,1.0
sco_4355at7157_Anopheles_gambiae_str._PEST,sco4355at7157,1.0
sco_43564at7157_Anopheles_gambiae_str._PEST,sco43564at7157,1.0
sco_43567at7157_Anopheles_gambiae_str._PEST,sco43567at7157,1.0
sco_43572at7157_Anopheles_gambiae_str._PEST,sco43572at7157,1.0
sco_43574at7157_Anopheles_gambiae_str._PEST,sco43574at7157,1.0
sco_43577at7157_Anopheles_gambiae_str._PEST,sco43577at7157,1.0
sco_43578at7157_Anopheles_gambiae_str._PEST,sco43578at7157,1.0
sco_43580at7157_Anopheles_gambiae_str._PEST,sco43580at7157,1.0
sco_43582at7157_Anopheles_gambiae_str._PEST,sco43582at7157,1.0
sco_43587at7157_Anopheles_gambiae_str._PEST,sco43587at7157,1.0
sco_43589at7157_Anopheles_gambiae_str._PEST,sco43589at7157,1.0
sco_43607at7157_Anopheles_gambiae_str._PEST,sco43607at7157,1.0
sco_43613at7157_Anopheles_gambiae_str._PEST,sco43613at7157,1.0
sco_43614at7157_Anopheles_gambiae_str._PEST,sco43614at7157,1.0
sco_43619at7157_Anopheles_gambiae_str._PEST,sco43619at7157,1.0
sco_43621at7157_Anopheles_gambiae_str._PEST,sco43621at7157,1.0
sco_43622at7157_Anopheles_gambiae_str._PEST,sco43622at7157,1.0
sco_43623at7157_Anopheles_gambiae_str._PEST,sco43623at7157,1.0
sco_43625at7157_Anopheles_gambiae_str._PEST,sco43625at7157,1.0
sco_43628at7157_Anopheles_gambiae_str._PEST,sco43628at7157,1.0
sco_43630at7157_Anopheles_gambiae_str._PEST,sco43630at7157,1.0
sco_43643at7157_Anopheles_gambiae_str._PEST,sco43643at7157,1.0
sco_43644at7157_Anopheles_gambiae_str._PEST,sco43644at7157,1.0
sco_43652at7157_Anopheles_gambiae_str._PEST,sco43652at7157,1.0
sco_43654at7157_Anopheles_gambiae_str._PEST,sco43654at7157,1.0
sco_43657at7157_Anopheles_gambiae_str._PEST,sco43657at7157,1.0
sco_43665at7157_Anopheles_gambiae_str._PEST,sco43665at7157,1.0
sco_43666at7157_Anopheles_gambiae_str._PEST,sco43666at7157,1.0
sco_43667at7157_Anopheles_gambiae_str._PEST,sco43667at7157,1.0
sco_43669at7157_Anopheles_gambiae_str._PEST,sco43669at7157,1.0
sco_43674at7157_Anopheles_gambiae_str._PEST,sco43674at7157,1.0
sco_43677at7157_Anopheles_gambiae_str._PEST,sco43677at7157,1.0
sco_43681at7157_Anopheles_gambiae_str._PEST,sco43681at7157,1.0
sco_43686at7157_Anopheles_gambiae_str._PEST,sco43686at7157,1.0
sco_4368at7157_Anopheles_gambiae_str._PEST,sco4368at7157,1.0
sco_43693at7157_Anopheles_gambiae_str._PEST,sco43693at7157,1.0
sco_43696at7157_Anopheles_gambiae_str._PEST,sco43696at7157,1.0
sco_43697at7157_Anopheles_gambiae_str._PEST,sco43697at7157,1.0
sco_43699at7157_Anopheles_gambiae_str._PEST,sco43699at7157,1.0
sco_43701at7157_Anopheles_gambiae_str._PEST,sco43701at7157,1.0
sco_43705at7157_Anopheles_gambiae_str._PEST,sco43705at7157,1.0
sco_43706at7157_Anopheles_gambiae_str._PEST,sco43706at7157,1.0
sco_43711at7157_Anopheles_gambiae_str._PEST,sco43711at7157,1.0
sco_43716at7157_Anopheles_gambiae_str._PEST,sco43716at7157,1.0
sco_4371at7157_Anopheles_gambiae_str._PEST,sco4371at7157,1.0
sco_43721at7157_Anopheles_gambiae_str._PEST,sco43721at7157,1.0
sco_43727at7157_Anopheles_gambiae_str._PEST,sco43727at7157,1.0
sco_43729at7157_Anopheles_gambiae_str._PEST,sco43729at7157,1.0
sco_43734at7157_Anopheles_gambiae_str._PEST,sco43734at7157,1.0
sco_43754at7157_Anopheles_gambiae_str._PEST,sco43754at7157,1.0
sco_43757at7157_Anopheles_gambiae_str._PEST,sco43757at7157,1.0
sco_43769at7157_Anopheles_gambiae_str._PEST,sco43769at7157,1.0
sco_43772at7157_Anopheles_gambiae_str._PEST,sco43772at7157,1.0
sco_43773at7157_Anopheles_gambiae_str._PEST,sco43773at7157,1.0
sco_43788at7157_Anopheles_gambiae_str._PEST,sco43788at7157,1.0
sco_43797at7157_Anopheles_gambiae_str._PEST,sco43797at7157,1.0
sco_4379at7157_Anopheles_gambiae_str._PEST,sco4379at7157,1.0
sco_43803at7157_Anopheles_gambiae_str._PEST,sco43803at7157,1.0
sco_43809at7157_Anopheles_gambiae_str._PEST,sco43809at7157,1.0
sco_43812at7157_Anopheles_gambiae_str._PEST,sco43812at7157,1.0
sco_43814at7157_Anopheles_gambiae_str._PEST,sco43814at7157,1.0
sco_43815at7157_Anopheles_gambiae_str._PEST,sco43815at7157,1.0
sco_43816at7157_Anopheles_gambiae_str._PEST,sco43816at7157,1.0
sco_43817at7157_Anopheles_gambiae_str._PEST,sco43817at7157,1.0
sco_43824at7157_Anopheles_gambiae_str._PEST,sco43824at7157,1.0
sco_43833at7157_Anopheles_gambiae_str._PEST,sco43833at7157,1.0
sco_43838at7157_Anopheles_gambiae_str._PEST,sco43838at7157,1.0
sco_43839at7157_Anopheles_gambiae_str._PEST,sco43839at7157,1.0
sco_43840at7157_Anopheles_gambiae_str._PEST,sco43840at7157,1.0
sco_43844at7157_Anopheles_gambiae_str._PEST,sco43844at7157,1.0
sco_43852at7157_Anopheles_gambiae_str._PEST,sco43852at7157,1.0
sco_43853at7157_Anopheles_gambiae_str._PEST,sco43853at7157,1.0
sco_43857at7157_Anopheles_gambiae_str._PEST,sco43857at7157,1.0
sco_4386at7157_Anopheles_gambiae_str._PEST,sco4386at7157,1.0
sco_43870at7157_Anopheles_gambiae_str._PEST,sco43870at7157,1.0
sco_43885at7157_Anopheles_gambiae_str._PEST,sco43885at7157,1.0
sco_43891at7157_Anopheles_gambiae_str._PEST,sco43891at7157,1.0
sco_43895at7157_Anopheles_gambiae_str._PEST,sco43895at7157,1.0
sco_43909at7157_Anopheles_gambiae_str._PEST,sco43909at7157,1.0
sco_43911at7157_Anopheles_gambiae_str._PEST,sco43911at7157,1.0
sco_43912at7157_Anopheles_gambiae_str._PEST,sco43912at7157,1.0
sco_43916at7157_Anopheles_gambiae_str._PEST,sco43916at7157,1.0
sco_43917at7157_Anopheles_gambiae_str._PEST,sco43917at7157,1.0
sco_43942at7157_Anopheles_gambiae_str._PEST,sco43942at7157,1.0
sco_43944at7157_Anopheles_gambiae_str._PEST,sco43944at7157,1.0
sco_43947at7157_Anopheles_gambiae_str._PEST,sco43947at7157,1.0
sco_43953at7157_Anopheles_gambiae_str._PEST,sco43953at7157,1.0
sco_43970at7157_Anopheles_gambiae_str._PEST,sco42468at7157,0.78713024
sco_43975at7157_Anopheles_gambiae_str._PEST,sco43975at7157,1.0
sco_43982at7157_Anopheles_gambiae_str._PEST,sco43982at7157,1.0
sco_43983at7157_Anopheles_gambiae_str._PEST,sco43983at7157,1.0
sco_43987at7157_Anopheles_gambiae_str._PEST,sco43987at7157,1.0
sco_43989at7157_Anopheles_gambiae_str._PEST,sco43989at7157,1.0
sco_4398at7157_Anopheles_gambiae_str._PEST,sco4398at7157,1.0
sco_43995at7157_Anopheles_gambiae_str._PEST,sco43995at7157,1.0
sco_44002at7157_Anopheles_gambiae_str._PEST,sco44002at7157,1.0
sco_44008at7157_Anopheles_gambiae_str._PEST,sco44008at7157,1.0
sco_44010at7157_Anopheles_gambiae_str._PEST,sco44010at7157,1.0
sco_44017at7157_Anopheles_gambiae_str._PEST,sco44017at7157,1.0
sco_44026at7157_Anopheles_gambiae_str._PEST,sco44026at7157,1.0
sco_4402at7157_Anopheles_gambiae_str._PEST,sco4402at7157,1.0
sco_44031at7157_Anopheles_gambiae_str._PEST,sco44031at7157,1.0
sco_4403at7157_Anopheles_gambiae_str._PEST,sco4403at7157,1.0
sco_44041at7157_Anopheles_gambiae_str._PEST,sco44041at7157,1.0
sco_44048at7157_Anopheles_gambiae_str._PEST,sco44048at7157,1.0
sco_44050at7157_Anopheles_gambiae_str._PEST,sco44050at7157,1.0
sco_44055at7157_Anopheles_gambiae_str._PEST,sco44055at7157,1.0
sco_44058at7157_Anopheles_gambiae_str._PEST,sco44058at7157,1.0
sco_4405at7157_Anopheles_gambiae_str._PEST,sco4405at7157,1.0
sco_44061at7157_Anopheles_gambiae_str._PEST,sco44061at7157,1.0
sco_44070at7157_Anopheles_gambiae_str._PEST,sco44070at7157,1.0
sco_44072at7157_Anopheles_gambiae_str._PEST,sco44072at7157,1.0
sco_44073at7157_Anopheles_gambiae_str._PEST,sco44073at7157,1.0
sco_44077at7157_Anopheles_gambiae_str._PEST,sco44077at7157,1.0
sco_44079at7157_Anopheles_gambiae_str._PEST,sco44079at7157,1.0
sco_44083at7157_Anopheles_gambiae_str._PEST,sco44083at7157,1.0
sco_44087at7157_Anopheles_gambiae_str._PEST,sco44087at7157,1.0
sco_44091at7157_Anopheles_gambiae_str._PEST,sco44091at7157,1.0
sco_44092at7157_Anopheles_gambiae_str._PEST,sco44092at7157,1.0
sco_44093at7157_Anopheles_gambiae_str._PEST,sco44093at7157,1.0
sco_440at7157_Anopheles_gambiae_str._PEST,sco440at7157,1.0
sco_44101at7157_Anopheles_gambiae_str._PEST,sco44101at7157,1.0
sco_44103at7157_Anopheles_gambiae_str._PEST,sco44103at7157,1.0
sco_44113at7157_Anopheles_gambiae_str._PEST,sco44113at7157,1.0
sco_44116at7157_Anopheles_gambiae_str._PEST,sco44116at7157,1.0
sco_44117at7157_Anopheles_gambiae_str._PEST,sco44117at7157,1.0
sco_44132at7157_Anopheles_gambiae_str._PEST,sco44132at7157,1.0
sco_44136at7157_Anopheles_gambiae_str._PEST,sco44136at7157,1.0
sco_44138at7157_Anopheles_gambiae_str._PEST,sco44138at7157,1.0
sco_44139at7157_Anopheles_gambiae_str._PEST,sco44139at7157,1.0
sco_44143at7157_Anopheles_gambiae_str._PEST,sco44143at7157,1.0
sco_44148at7157_Anopheles_gambiae_str._PEST,sco44148at7157,1.0
sco_44157at7157_Anopheles_gambiae_str._PEST,sco44157at7157,1.0
sco_44159at7157_Anopheles_gambiae_str._PEST,sco44159at7157,1.0
sco_44163at7157_Anopheles_gambiae_str._PEST,sco44163at7157,1.0
sco_44176at7157_Anopheles_gambiae_str._PEST,sco44176at7157,1.0
sco_44177at7157_Anopheles_gambiae_str._PEST,sco44177at7157,1.0
sco_44178at7157_Anopheles_gambiae_str._PEST,sco44178at7157,1.0
sco_4417at7157_Anopheles_gambiae_str._PEST,sco4417at7157,1.0
sco_44181at7157_Anopheles_gambiae_str._PEST,sco44181at7157,1.0
sco_44188at7157_Anopheles_gambiae_str._PEST,sco44188at7157,1.0
sco_44198at7157_Anopheles_gambiae_str._PEST,sco44198at7157,1.0
sco_44205at7157_Anopheles_gambiae_str._PEST,sco44205at7157,1.0
sco_44208at7157_Anopheles_gambiae_str._PEST,sco44208at7157,1.0
sco_44209at7157_Anopheles_gambiae_str._PEST,sco44209at7157,1.0
sco_44213at7157_Anopheles_gambiae_str._PEST,sco44213at7157,1.0
sco_44217at7157_Anopheles_gambiae_str._PEST,sco44217at7157,1.0
sco_44221at7157_Anopheles_gambiae_str._PEST,sco44221at7157,1.0
sco_44224at7157_Anopheles_gambiae_str._PEST,sco44224at7157,1.0
sco_44226at7157_Anopheles_gambiae_str._PEST,sco44226at7157,1.0
sco_4422at7157_Anopheles_gambiae_str._PEST,sco4422at7157,1.0
sco_44235at7157_Anopheles_gambiae_str._PEST,sco44235at7157,1.0
sco_44236at7157_Anopheles_gambiae_str._PEST,sco44236at7157,1.0
sco_44245at7157_Anopheles_gambiae_str._PEST,sco44245at7157,1.0
sco_44268at7157_Anopheles_gambiae_str._PEST,sco44268at7157,1.0
sco_44269at7157_Anopheles_gambiae_str._PEST,sco44269at7157,1.0
sco_44295at7157_Anopheles_gambiae_str._PEST,sco44295at7157,1.0
sco_4429at7157_Anopheles_gambiae_str._PEST,sco4429at7157,1.0
sco_44300at7157_Anopheles_gambiae_str._PEST,sco44300at7157,1.0
sco_44301at7157_Anopheles_gambiae_str._PEST,sco44301at7157,1.0
sco_44303at7157_Anopheles_gambiae_str._PEST,sco44303at7157,1.0
sco_44304at7157_Anopheles_gambiae_str._PEST,sco44304at7157,1.0
sco_44309at7157_Anopheles_gambiae_str._PEST,sco44309at7157,1.0
sco_44322at7157_Anopheles_gambiae_str._PEST,sco44322at7157,1.0
sco_44324at7157_Anopheles_gambiae_str._PEST,sco44324at7157,1.0
sco_44336at7157_Anopheles_gambiae_str._PEST,sco44336at7157,1.0
sco_4433at7157_Anopheles_gambiae_str._PEST,sco4433at7157,1.0
sco_44347at7157_Anopheles_gambiae_str._PEST,sco44347at7157,1.0
sco_44349at7157_Anopheles_gambiae_str._PEST,sco44349at7157,1.0
sco_44352at7157_Anopheles_gambiae_str._PEST,sco44352at7157,1.0
sco_44356at7157_Anopheles_gambiae_str._PEST,sco44356at7157,1.0
sco_4435at7157_Anopheles_gambiae_str._PEST,sco4435at7157,1.0
sco_44366at7157_Anopheles_gambiae_str._PEST,sco44366at7157,1.0
sco_44368at7157_Anopheles_gambiae_str._PEST,sco44368at7157,1.0
sco_44378at7157_Anopheles_gambiae_str._PEST,sco44378at7157,1.0
sco_44382at7157_Anopheles_gambiae_str._PEST,sco44382at7157,1.0
sco_44384at7157_Anopheles_gambiae_str._PEST,sco44384at7157,1.0
sco_4439at7157_Anopheles_gambiae_str._PEST,sco4439at7157,1.0
sco_44417at7157_Anopheles_gambiae_str._PEST,sco44417at7157,1.0
sco_44428at7157_Anopheles_gambiae_str._PEST,sco44428at7157,1.0
sco_44435at7157_Anopheles_gambiae_str._PEST,sco44435at7157,1.0
sco_44446at7157_Anopheles_gambiae_str._PEST,sco44446at7157,1.0
sco_44468at7157_Anopheles_gambiae_str._PEST,sco44468at7157,1.0
sco_44475at7157_Anopheles_gambiae_str._PEST,sco44475at7157,1.0
sco_44476at7157_Anopheles_gambiae_str._PEST,sco44476at7157,1.0
sco_44486at7157_Anopheles_gambiae_str._PEST,sco44486at7157,1.0
sco_44498at7157_Anopheles_gambiae_str._PEST,sco44498at7157,1.0
sco_444at7157_Anopheles_gambiae_str._PEST,sco444at7157,1.0
sco_44505at7157_Anopheles_gambiae_str._PEST,sco44505at7157,1.0
sco_44512at7157_Anopheles_gambiae_str._PEST,sco44512at7157,1.0
sco_44514at7157_Anopheles_gambiae_str._PEST,sco44514at7157,1.0
sco_44524at7157_Anopheles_gambiae_str._PEST,sco44524at7157,1.0
sco_44525at7157_Anopheles_gambiae_str._PEST,sco44525at7157,1.0
sco_44528at7157_Anopheles_gambiae_str._PEST,sco44528at7157,1.0
sco_44531at7157_Anopheles_gambiae_str._PEST,sco44531at7157,1.0
sco_44532at7157_Anopheles_gambiae_str._PEST,sco44532at7157,1.0
sco_44536at7157_Anopheles_gambiae_str._PEST,sco44536at7157,1.0
sco_44538at7157_Anopheles_gambiae_str._PEST,sco44538at7157,1.0
sco_44544at7157_Anopheles_gambiae_str._PEST,sco44544at7157,1.0
sco_44549at7157_Anopheles_gambiae_str._PEST,sco44549at7157,1.0
sco_44556at7157_Anopheles_gambiae_str._PEST,sco44556at7157,1.0
sco_44557at7157_Anopheles_gambiae_str._PEST,sco44557at7157,1.0
sco_44561at7157_Anopheles_gambiae_str._PEST,sco44561at7157,1.0
sco_44562at7157_Anopheles_gambiae_str._PEST,sco44562at7157,1.0
sco_44563at7157_Anopheles_gambiae_str._PEST,sco44563at7157,1.0
sco_44567at7157_Anopheles_gambiae_str._PEST,sco44567at7157,1.0
sco_44571at7157_Anopheles_gambiae_str._PEST,sco44571at7157,1.0
sco_44574at7157_Anopheles_gambiae_str._PEST,sco44574at7157,1.0
sco_44577at7157_Anopheles_gambiae_str._PEST,sco44577at7157,1.0
sco_44585at7157_Anopheles_gambiae_str._PEST,sco44585at7157,1.0
sco_44586at7157_Anopheles_gambiae_str._PEST,sco44586at7157,1.0
sco_4458at7157_Anopheles_gambiae_str._PEST,sco4458at7157,1.0
sco_44592at7157_Anopheles_gambiae_str._PEST,sco44592at7157,1.0
sco_44593at7157_Anopheles_gambiae_str._PEST,sco44593at7157,1.0
sco_44596at7157_Anopheles_gambiae_str._PEST,sco44596at7157,1.0
sco_44598at7157_Anopheles_gambiae_str._PEST,sco44598at7157,1.0
sco_44602at7157_Anopheles_gambiae_str._PEST,sco44602at7157,1.0
sco_44603at7157_Anopheles_gambiae_str._PEST,sco44603at7157,1.0
sco_44612at7157_Anopheles_gambiae_str._PEST,sco44612at7157,1.0
sco_44615at7157_Anopheles_gambiae_str._PEST,sco44615at7157,1.0
sco_44617at7157_Anopheles_gambiae_str._PEST,sco44617at7157,1.0
sco_44618at7157_Anopheles_gambiae_str._PEST,sco44618at7157,1.0
sco_44627at7157_Anopheles_gambiae_str._PEST,sco44627at7157,1.0
sco_44637at7157_Anopheles_gambiae_str._PEST,sco44637at7157,1.0
sco_44646at7157_Anopheles_gambiae_str._PEST,sco44646at7157,1.0
sco_44649at7157_Anopheles_gambiae_str._PEST,sco44649at7157,1.0
sco_44650at7157_Anopheles_gambiae_str._PEST,sco44650at7157,1.0
sco_44651at7157_Anopheles_gambiae_str._PEST,sco44651at7157,1.0
sco_44663at7157_Anopheles_gambiae_str._PEST,sco44663at7157,1.0
sco_44667at7157_Anopheles_gambiae_str._PEST,sco44667at7157,1.0
sco_44673at7157_Anopheles_gambiae_str._PEST,sco44673at7157,1.0
sco_44674at7157_Anopheles_gambiae_str._PEST,sco44674at7157,1.0
sco_44685at7157_Anopheles_gambiae_str._PEST,sco44685at7157,1.0
sco_44686at7157_Anopheles_gambiae_str._PEST,sco44686at7157,1.0
sco_44689at7157_Anopheles_gambiae_str._PEST,sco44689at7157,1.0
sco_4468at7157_Anopheles_gambiae_str._PEST,sco4468at7157,1.0
sco_44701at7157_Anopheles_gambiae_str._PEST,sco44701at7157,1.0
sco_44705at7157_Anopheles_gambiae_str._PEST,sco44705at7157,1.0
sco_44719at7157_Anopheles_gambiae_str._PEST,sco44719at7157,1.0
sco_44724at7157_Anopheles_gambiae_str._PEST,sco44724at7157,1.0
sco_44732at7157_Anopheles_gambiae_str._PEST,sco44732at7157,1.0
sco_44736at7157_Anopheles_gambiae_str._PEST,sco44736at7157,1.0
sco_44756at7157_Anopheles_gambiae_str._PEST,sco44756at7157,1.0
sco_44759at7157_Anopheles_gambiae_str._PEST,sco44759at7157,1.0
sco_44764at7157_Anopheles_gambiae_str._PEST,sco44764at7157,1.0
sco_44767at7157_Anopheles_gambiae_str._PEST,sco44767at7157,1.0
sco_44794at7157_Anopheles_gambiae_str._PEST,sco44794at7157,1.0
sco_4479at7157_Anopheles_gambiae_str._PEST,sco4479at7157,1.0
sco_44805at7157_Anopheles_gambiae_str._PEST,sco44805at7157,1.0
sco_44809at7157_Anopheles_gambiae_str._PEST,sco44809at7157,1.0
sco_44813at7157_Anopheles_gambiae_str._PEST,sco44813at7157,1.0
sco_44815at7157_Anopheles_gambiae_str._PEST,sco44815at7157,1.0
sco_44818at7157_Anopheles_gambiae_str._PEST,sco44818at7157,1.0
sco_44822at7157_Anopheles_gambiae_str._PEST,sco44822at7157,1.0
sco_44825at7157_Anopheles_gambiae_str._PEST,sco44825at7157,1.0
sco_44838at7157_Anopheles_gambiae_str._PEST,sco44838at7157,1.0
sco_44840at7157_Anopheles_gambiae_str._PEST,sco44840at7157,1.0
sco_44847at7157_Anopheles_gambiae_str._PEST,sco44847at7157,1.0
sco_44861at7157_Anopheles_gambiae_str._PEST,sco44861at7157,1.0
sco_44863at7157_Anopheles_gambiae_str._PEST,sco44863at7157,1.0
sco_44864at7157_Anopheles_gambiae_str._PEST,sco44864at7157,1.0
sco_44868at7157_Anopheles_gambiae_str._PEST,sco44868at7157,1.0
sco_44869at7157_Anopheles_gambiae_str._PEST,sco44869at7157,1.0
sco_44874at7157_Anopheles_gambiae_str._PEST,sco44874at7157,1.0
sco_44875at7157_Anopheles_gambiae_str._PEST,sco44875at7157,1.0
sco_44893at7157_Anopheles_gambiae_str._PEST,sco44893at7157,1.0
sco_44897at7157_Anopheles_gambiae_str._PEST,sco44897at7157,1.0
sco_44898at7157_Anopheles_gambiae_str._PEST,sco44898at7157,1.0
sco_44900at7157_Anopheles_gambiae_str._PEST,sco44900at7157,1.0
sco_44913at7157_Anopheles_gambiae_str._PEST,sco44913at7157,1.0
sco_44919at7157_Anopheles_gambiae_str._PEST,sco44919at7157,1.0
sco_44921at7157_Anopheles_gambiae_str._PEST,sco44921at7157,1.0
sco_44922at7157_Anopheles_gambiae_str._PEST,sco44922at7157,1.0
sco_44925at7157_Anopheles_gambiae_str._PEST,sco44925at7157,1.0
sco_44926at7157_Anopheles_gambiae_str._PEST,sco44926at7157,1.0
sco_44927at7157_Anopheles_gambiae_str._PEST,sco44927at7157,1.0
sco_44938at7157_Anopheles_gambiae_str._PEST,sco44938at7157,1.0
sco_44941at7157_Anopheles_gambiae_str._PEST,sco44941at7157,1.0
sco_44951at7157_Anopheles_gambiae_str._PEST,sco44951at7157,1.0
sco_44954at7157_Anopheles_gambiae_str._PEST,sco44954at7157,1.0
sco_44955at7157_Anopheles_gambiae_str._PEST,sco44955at7157,1.0
sco_44965at7157_Anopheles_gambiae_str._PEST,sco44965at7157,1.0
sco_44968at7157_Anopheles_gambiae_str._PEST,sco44968at7157,1.0
sco_44974at7157_Anopheles_gambiae_str._PEST,sco44974at7157,1.0
sco_4497at7157_Anopheles_gambiae_str._PEST,sco4497at7157,1.0
sco_44980at7157_Anopheles_gambiae_str._PEST,sco44980at7157,1.0
sco_44987at7157_Anopheles_gambiae_str._PEST,sco44987at7157,1.0
sco_44989at7157_Anopheles_gambiae_str._PEST,sco44989at7157,1.0
sco_44995at7157_Anopheles_gambiae_str._PEST,sco44995at7157,1.0
sco_44997at7157_Anopheles_gambiae_str._PEST,sco44997at7157,1.0
sco_45001at7157_Anopheles_gambiae_str._PEST,sco45001at7157,1.0
sco_45007at7157_Anopheles_gambiae_str._PEST,sco45007at7157,1.0
sco_45016at7157_Anopheles_gambiae_str._PEST,sco45016at7157,1.0
sco_45027at7157_Anopheles_gambiae_str._PEST,sco45027at7157,1.0
sco_45030at7157_Anopheles_gambiae_str._PEST,sco45030at7157,1.0
